id,Geography,stateAbbr,stateFullName,lat,lng
4326,"White City village, Illinois",IL, Illinois,NA,NA
4327,"White Hall, Illinois",IL, Illinois,39.4369917,-90.403177
4328,"Williamsfield village, Illinois",IL, Illinois,NA,NA
4329,"Williamson village, Illinois",IL, Illinois,NA,NA
4330,"Williamsville village, Illinois",IL, Illinois,NA,NA
4331,"Willisville village, Illinois",IL, Illinois,NA,NA
4332,"Willowbrook village, Illinois",IL, Illinois,NA,NA
4333,"Willow Hill village, Illinois",IL, Illinois,NA,NA
4334,"Willow Springs village, Illinois",IL, Illinois,NA,NA
4335,"Wilmette village, Illinois",IL, Illinois,NA,NA
4336,"Wilmington village, Illinois",IL, Illinois,NA,NA
4337,"Wilmington, Illinois",IL, Illinois,39.4806831,-90.48676590000001
4338,"Wilsonville village, Illinois",IL, Illinois,NA,NA
4339,"Winchester, Illinois",IL, Illinois,39.6297689,-90.45623549999999
4340,"Windsor village, Illinois",IL, Illinois,NA,NA
4341,"Windsor, Illinois",IL, Illinois,41.2018217,-90.44435940000001
4342,"Winfield village, Illinois",IL, Illinois,NA,NA
4343,"Winnebago village, Illinois",IL, Illinois,NA,NA
4344,"Winnetka village, Illinois",IL, Illinois,NA,NA
4345,"Winslow village, Illinois",IL, Illinois,NA,NA
4346,"Winthrop Harbor village, Illinois",IL, Illinois,NA,NA
4347,"Witt, Illinois",IL, Illinois,39.256435100000004,-89.3481413
4348,"Wonder Lake village, Illinois",IL, Illinois,NA,NA
4349,"Wood Dale, Illinois",IL, Illinois,41.9633625,-87.9789562
4350,"Woodhull village, Illinois",IL, Illinois,NA,NA
4351,"Woodland village, Illinois",IL, Illinois,NA,NA
4352,"Woodlawn village, Illinois",IL, Illinois,NA,NA
4353,"Woodridge village, Illinois",IL, Illinois,NA,NA
4354,"Wood River, Illinois",IL, Illinois,38.861159,-90.0976069
4355,"Woodson village, Illinois",IL, Illinois,NA,NA
4356,"Woodstock, Illinois",IL, Illinois,42.3147436,-88.44870209999999
4357,"Worden village, Illinois",IL, Illinois,NA,NA
4358,"Worth village, Illinois",IL, Illinois,NA,NA
4359,"Wyanet village, Illinois",IL, Illinois,NA,NA
4360,"Wyoming, Illinois",IL, Illinois,41.0617037,-89.77315779999999
4361,"Xenia village, Illinois",IL, Illinois,NA,NA
4362,"Yale village, Illinois",IL, Illinois,NA,NA
4363,"Yates City village, Illinois",IL, Illinois,NA,NA
4364,"Yorkville, Illinois",IL, Illinois,41.641140899999996,-88.4472948
4365,"Zeigler, Illinois",IL, Illinois,37.8994945,-89.0520194
4366,"Zion, Illinois",IL, Illinois,42.4461322,-87.8328505
4367,"Advance, Indiana",IN, Indiana,39.9958763,-86.62000400000001
4368,"Akron, Indiana",IN, Indiana,41.0383766,-86.0280502
4369,"Alamo, Indiana",IN, Indiana,39.981987700000005,-87.0572313
4370,"Albany, Indiana",IN, Indiana,40.3008764,-85.24191450000001
4371,"Albion, Indiana",IN, Indiana,41.395604299999995,-85.4244241
4372,"Alexandria, Indiana",IN, Indiana,40.2628184,-85.675809
4373,"Alfordsville, Indiana",IN, Indiana,38.5606067,-86.9483354
4374,"Alton, Indiana",IN, Indiana,38.122564000000004,-86.4177559
4375,"Altona, Indiana",IN, Indiana,41.3514383,-85.1549719
4376,"Ambia, Indiana",IN, Indiana,40.49003629999999,-87.5169642
4377,"Amboy, Indiana",IN, Indiana,40.601429100000004,-85.92887569999999
4378,"Amo, Indiana",IN, Indiana,39.6881019,-86.6136129
4379,"Anderson, Indiana",IN, Indiana,40.1053196,-85.6802541
4380,"Andrews, Indiana",IN, Indiana,40.862544799999995,-85.6016458
4381,"Angola, Indiana",IN, Indiana,41.634772600000005,-84.9994088
4382,"Arcadia, Indiana",IN, Indiana,40.175870399999994,-86.0216521
4383,"Argos, Indiana",IN, Indiana,41.2378,-86.214646
4384,"Ashley, Indiana",IN, Indiana,41.526203,-85.066784
4385,"Atlanta, Indiana",IN, Indiana,40.2153151,-86.0263746
4386,"Attica, Indiana",IN, Indiana,40.2942039,-87.2488988
4387,"Auburn, Indiana",IN, Indiana,41.3669942,-85.0588575
4388,"Aurora, Indiana",IN, Indiana,39.05700220000001,-84.9013402
4389,"Austin, Indiana",IN, Indiana,38.758390000000006,-85.8080251
4390,"Avilla, Indiana",IN, Indiana,41.3658824,-85.23886350000001
4391,"Avon, Indiana",IN, Indiana,39.7628227,-86.3997168
4392,"Bainbridge, Indiana",IN, Indiana,39.761157,-86.81195229999999
4393,"Bargersville, Indiana",IN, Indiana,39.5208818,-86.1677657
4394,"Batesville, Indiana",IN, Indiana,39.3000511,-85.222184
4395,"Battle Ground, Indiana",IN, Indiana,40.5083685,-86.84167629999999
4396,"Bedford, Indiana",IN, Indiana,38.8611619,-86.48721490000001
4397,"Beech Grove, Indiana",IN, Indiana,39.721988399999994,-86.0899847
4398,"Berne, Indiana",IN, Indiana,40.6578242,-84.9519115
4399,"Bethany, Indiana",IN, Indiana,39.5325474,-86.3758266
4400,"Beverly Shores, Indiana",IN, Indiana,41.6925381,-86.9775319
4401,"Bicknell, Indiana",IN, Indiana,38.7742136,-87.3077936
4402,"Birdseye, Indiana",IN, Indiana,38.316723700000004,-86.69582290000001
4403,"Bloomfield, Indiana",IN, Indiana,39.0269903,-86.9375068
4404,"Bloomingdale, Indiana",IN, Indiana,39.8333736,-87.2497354
4405,"Bloomington, Indiana",IN, Indiana,39.165325,-86.5263857
4406,"Blountsville, Indiana",IN, Indiana,40.0600458,-85.2402442
4407,"Bluffton, Indiana",IN, Indiana,40.7386579,-85.1716368
4408,"Boonville, Indiana",IN, Indiana,38.049213200000004,-87.2741723
4409,"Borden, Indiana",IN, Indiana,38.4667284,-85.94580440000001
4410,"Boston, Indiana",IN, Indiana,39.7411601,-84.85190340000001
4411,"Boswell, Indiana",IN, Indiana,40.5211476,-87.3783507
4412,"Bourbon, Indiana",IN, Indiana,41.2956002,-86.1163889
4413,"Brazil, Indiana",IN, Indiana,39.523652,-87.12501540000001
4414,"Bremen, Indiana",IN, Indiana,41.446436,-86.14805799999999
4415,"Bristol, Indiana",IN, Indiana,41.721439000000004,-85.8174946
4416,"Brook, Indiana",IN, Indiana,40.866425799999995,-87.3636368
4417,"Brooklyn, Indiana",IN, Indiana,39.5392141,-86.3691598
4418,"Brooksburg, Indiana",IN, Indiana,38.736449900000004,-85.24356590000001
4419,"Brookston, Indiana",IN, Indiana,40.6028144,-86.8672339
4420,"Brookville, Indiana",IN, Indiana,39.4231065,-85.0127376
4421,"Brownsburg, Indiana",IN, Indiana,39.843376899999996,-86.3977736
4422,"Bruceville, Indiana",IN, Indiana,38.759491100000005,-87.41557390000001
4423,"Bryant, Indiana",IN, Indiana,40.533379,-84.9638564
4424,"Bunker Hill, Indiana",IN, Indiana,40.660318100000005,-86.10277009999999
4425,"Burket, Indiana",IN, Indiana,41.1553219,-85.9686053
4426,"Burlington, Indiana",IN, Indiana,40.4803144,-86.39471879999999
4427,"Burnettsville, Indiana",IN, Indiana,40.7611507,-86.5936179
4428,"Burns Harbor, Indiana",IN, Indiana,41.6258708,-87.1333676
4429,"Butler, Indiana",IN, Indiana,41.4297727,-84.8713502
4430,"Cadiz, Indiana",IN, Indiana,39.951434899999995,-85.48664090000001
4431,"Cambridge City, Indiana",IN, Indiana,39.8125465,-85.17163149999999
4432,"Camden, Indiana",IN, Indiana,40.6086485,-86.54000129999999
4433,"Campbellsburg, Indiana",IN, Indiana,38.651444500000004,-86.2610944
4434,"Cannelburg, Indiana",IN, Indiana,38.6697717,-86.99833890000001
4435,"Cannelton, Indiana",IN, Indiana,37.9114446,-86.7444321
4436,"Carbon, Indiana",IN, Indiana,39.5978193,-87.11862559999999
4437,"Carlisle, Indiana",IN, Indiana,38.968377200000006,-87.4055745
4438,"Carmel, Indiana",IN, Indiana,39.978371100000004,-86.1180435
4439,"Carthage, Indiana",IN, Indiana,39.7383781,-85.5719189
4440,"Cayuga, Indiana",IN, Indiana,39.9486489,-87.4597385
4441,"Cedar Grove, Indiana",IN, Indiana,39.3569969,-84.93773459999998
4442,"Cedar Lake, Indiana",IN, Indiana,41.3647578,-87.4411473
4443,"Center Point, Indiana",IN, Indiana,39.416986200000004,-87.0772361
4444,"Centerville, Indiana",IN, Indiana,39.8178246,-84.9963518
4445,"Chalmers, Indiana",IN, Indiana,40.66309329999999,-86.8694571
4446,"Chandler, Indiana",IN, Indiana,38.0417114,-87.3680648
4447,"Chesterfield, Indiana",IN, Indiana,40.112543,-85.5969195
4448,"Chesterton, Indiana",IN, Indiana,41.6105938,-87.0641992
4449,"Chrisney, Indiana",IN, Indiana,38.014773100000006,-87.036386
4450,"Churubusco, Indiana",IN, Indiana,41.2306034,-85.3194208
4451,"Cicero, Indiana",IN, Indiana,40.1239257,-86.01331809999999
4452,"Clarks Hill, Indiana",IN, Indiana,40.2469805,-86.72500550000001
4453,"Clarksville, Indiana",IN, Indiana,38.296736200000005,-85.7599631
4454,"Clay City, Indiana",IN, Indiana,39.2767084,-87.1127908
4455,"Claypool, Indiana",IN, Indiana,41.129211,-85.88054659999999
4456,"Clayton, Indiana",IN, Indiana,39.689212899999994,-86.5224984
4457,"Clear Lake, Indiana",IN, Indiana,41.7375498,-84.8332916
4458,"Clermont, Indiana",IN, Indiana,39.8097656,-86.32249250000001
4459,"Clifford, Indiana",IN, Indiana,39.28227329999999,-85.8691559
4460,"Clinton, Indiana",IN, Indiana,39.6569817,-87.39807409999999
4461,"Cloverdale, Indiana",IN, Indiana,39.514768200000006,-86.79389690000001
4462,"Coatesville, Indiana",IN, Indiana,39.6878242,-86.6702816
4463,"Colfax, Indiana",IN, Indiana,40.1950377,-86.667227
4464,"Columbia City, Indiana",IN, Indiana,41.1572686,-85.4883127
4465,"Columbus, Indiana",IN, Indiana,39.201440500000004,-85.9213796
4466,"Connersville, Indiana",IN, Indiana,39.6411589,-85.1410748
4467,"Converse, Indiana",IN, Indiana,40.5775398,-85.8733179
4468,"Corunna, Indiana",IN, Indiana,41.4372721,-85.1471934
4469,"Corydon, Indiana",IN, Indiana,38.2120121,-86.1219155
4470,"Country Club Heights, Indiana",IN, Indiana,40.1228194,-85.6871985
4471,"Covington, Indiana",IN, Indiana,40.141704499999996,-87.39473570000001
4472,"Crandall, Indiana",IN, Indiana,38.287566399999996,-86.0663597
4473,"Crane, Indiana",IN, Indiana,38.8911588,-86.90389379999999
4474,"Crawfordsville, Indiana",IN, Indiana,40.0411536,-86.8744516
4475,"Cromwell, Indiana",IN, Indiana,41.400603600000004,-85.6158185
4476,"Crothersville, Indiana",IN, Indiana,38.8006115,-85.84163840000001
4477,"Crown Point, Indiana",IN, Indiana,41.4169806,-87.3653136
4478,"Crows Nest, Indiana",IN, Indiana,39.8580967,-86.1685992
4479,"Culver, Indiana",IN, Indiana,41.2189311,-86.4230626
4480,"Cumberland, Indiana",IN, Indiana,39.7761534,-85.9572036
4481,"Cynthiana, Indiana",IN, Indiana,38.187544200000005,-87.71030290000002
4482,"Dale, Indiana",IN, Indiana,38.168941600000004,-86.98999659999998
4483,"Daleville, Indiana",IN, Indiana,40.121154600000004,-85.5580301
4484,"Dana, Indiana",IN, Indiana,39.8078145,-87.4950188
4485,"Danville, Indiana",IN, Indiana,39.7606013,-86.5263879
4486,"Darlington, Indiana",IN, Indiana,40.1100401,-86.7719507
4487,"Darmstadt, Indiana",IN, Indiana,38.0992098,-87.5789075
4488,"Dayton, Indiana",IN, Indiana,40.374202600000004,-86.7688957
4489,"Decatur, Indiana",IN, Indiana,40.830603,-84.9291329
4490,"Decker, Indiana",IN, Indiana,38.5189362,-87.5230775
4491,"Delphi, Indiana",IN, Indiana,40.587537100000006,-86.6750059
4492,"Denver, Indiana",IN, Indiana,40.8661533,-86.0774938
4493,"Dillsboro, Indiana",IN, Indiana,39.0178348,-85.05884329999999
4494,"Dublin, Indiana",IN, Indiana,39.812268599999996,-85.2088541
4495,"Dugger, Indiana",IN, Indiana,39.070043299999995,-87.261404
4496,"Dune Acres, Indiana",IN, Indiana,41.649482,-87.08586700000001
4497,"Dunkirk, Indiana",IN, Indiana,40.375321500000005,-85.20941490000001
4498,"Dunreith, Indiana",IN, Indiana,39.8033789,-85.43858279999999
4499,"Dupont, Indiana",IN, Indiana,38.8900563,-85.5141296
4500,"Dyer, Indiana",IN, Indiana,41.4942021,-87.5217068
4501,"Earl Park, Indiana",IN, Indiana,40.682815500000004,-87.41168909999999
4502,"East Chicago, Indiana",IN, Indiana,41.639202399999995,-87.4547635
4503,"Eaton, Indiana",IN, Indiana,40.3403206,-85.3508046
4504,"Economy, Indiana",IN, Indiana,39.9781021,-85.0880199
4505,"Edgewood, Indiana",IN, Indiana,40.1033743,-85.7341437
4506,"Edinburgh, Indiana",IN, Indiana,39.354217600000005,-85.9666577
4507,"Edwardsport, Indiana",IN, Indiana,38.811991,-87.25223670000001
4508,"Elberfeld, Indiana",IN, Indiana,38.15976679999999,-87.44834820000001
4509,"Elizabeth, Indiana",IN, Indiana,38.121181899999996,-85.9741324
4510,"Elizabeth, Indiana",IN, Indiana,38.121181899999996,-85.9741324
4511,"Elkhart, Indiana",IN, Indiana,41.6819935,-85.9766671
4512,"Ellettsville, Indiana",IN, Indiana,39.2339348,-86.6250008
4513,"Elnora, Indiana",IN, Indiana,38.8783801,-87.0858431
4514,"Elwood, Indiana",IN, Indiana,40.2769834,-85.8419246
4515,"English, Indiana",IN, Indiana,38.3345045,-86.4641498
4516,"Etna Green, Indiana",IN, Indiana,41.2789335,-86.0461091
4517,"Evansville, Indiana",IN, Indiana,37.9747644,-87.55584820000001
4518,"Fairland, Indiana",IN, Indiana,39.5858806,-85.86359190000002
4519,"Fairmount, Indiana",IN, Indiana,40.4153179,-85.6505317
4520,"Fairview Park, Indiana",IN, Indiana,39.6803149,-87.4175186
4521,"Farmersburg, Indiana",IN, Indiana,39.2486513,-87.3819634
4522,"Farmland, Indiana",IN, Indiana,40.187821899999996,-85.1274677
4523,"Ferdinand, Indiana",IN, Indiana,38.223944,-86.8622155
4524,"Fillmore, Indiana",IN, Indiana,39.6675465,-86.75334009999999
4525,"Fishers, Indiana",IN, Indiana,39.9555928,-86.01387290000001
4526,"Flora, Indiana",IN, Indiana,40.54725870000001,-86.5244434
4527,"Fort Branch, Indiana",IN, Indiana,38.2511558,-87.58113320000001
4528,"Fortville, Indiana",IN, Indiana,39.9322625,-85.8480354
4529,"Fort Wayne, Indiana",IN, Indiana,41.1306041,-85.1288597
4530,"Fountain City, Indiana",IN, Indiana,39.9556028,-84.9174619
4531,"Fowler, Indiana",IN, Indiana,40.616704399999996,-87.32085190000001
4532,"Fowlerton, Indiana",IN, Indiana,40.409485499999995,-85.5735853
4533,"Francesville, Indiana",IN, Indiana,40.985317200000004,-86.8794613
4534,"Francisco, Indiana",IN, Indiana,38.3322686,-87.4452954
4535,"Frankfort, Indiana",IN, Indiana,40.2794809,-86.5108355
4536,"Franklin, Indiana",IN, Indiana,39.480605600000004,-86.0549863
4537,"Frankton, Indiana",IN, Indiana,40.2228175,-85.77886690000001
4538,"Fremont, Indiana",IN, Indiana,41.730883399999996,-84.9327395
4539,"French Lick, Indiana",IN, Indiana,38.548943200000004,-86.6199914
4540,"Fulton, Indiana",IN, Indiana,40.9472635,-86.2627772
4541,"Galveston, Indiana",IN, Indiana,40.5789277,-86.190272
4542,"Garrett, Indiana",IN, Indiana,41.3494939,-85.1355268
4543,"Gary, Indiana",IN, Indiana,41.5933696,-87.3464271
4544,"Gas City, Indiana",IN, Indiana,40.4872625,-85.6130311
4545,"Gaston, Indiana",IN, Indiana,40.3139311,-85.50052779999999
4546,"Geneva, Indiana",IN, Indiana,40.5919904,-84.9571895
4547,"Gentryville, Indiana",IN, Indiana,38.1042183,-87.0330532
4548,"Glenwood, Indiana",IN, Indiana,39.6258806,-85.30024420000001
4549,"Goodland, Indiana",IN, Indiana,40.7633727,-87.2936327
4550,"Goshen, Indiana",IN, Indiana,41.5822716,-85.83443829999999
4551,"Gosport, Indiana",IN, Indiana,39.350879299999995,-86.66694720000001
4552,"Grabill, Indiana",IN, Indiana,41.210882899999994,-84.96691120000001
4553,"Grandview, Indiana",IN, Indiana,37.9336626,-86.9811059
4554,"Greencastle, Indiana",IN, Indiana,39.644489799999995,-86.8647316
4555,"Greendale, Indiana",IN, Indiana,39.112557200000005,-84.8641178
4556,"Greenfield, Indiana",IN, Indiana,39.785043,-85.76942259999998
4557,"Greensboro, Indiana",IN, Indiana,39.87504570000001,-85.46608409999999
4558,"Greensburg, Indiana",IN, Indiana,39.3372722,-85.483581
4559,"Greens Fork, Indiana",IN, Indiana,39.8925466,-85.0416304
4560,"Greenville, Indiana",IN, Indiana,38.372564399999995,-85.9863593
4561,"Greenwood, Indiana",IN, Indiana,39.6136578,-86.10665259999999
4562,"Griffin, Indiana",IN, Indiana,38.2042126,-87.9147526
4563,"Griffith, Indiana",IN, Indiana,41.528369299999994,-87.4236497
4564,"Hamilton, Indiana",IN, Indiana,41.5336616,-84.9127396
4565,"Hamlet, Indiana",IN, Indiana,41.547544200000004,-86.5822393
4566,"Hammond, Indiana",IN, Indiana,41.583368799999995,-87.5000412
4567,"Hanover, Indiana",IN, Indiana,38.7142263,-85.47357070000001
4568,"Hardinsburg, Indiana",IN, Indiana,38.4608925,-86.2785922
4569,"Harmony, Indiana",IN, Indiana,39.5367081,-87.10584820000001
4570,"Hartford City, Indiana",IN, Indiana,40.451154100000004,-85.369972
4571,"Hartsville, Indiana",IN, Indiana,39.2675511,-85.6980357
4572,"Haubstadt, Indiana",IN, Indiana,38.2050442,-87.57418759999999
4573,"Hazleton, Indiana",IN, Indiana,38.488936200000005,-87.5416891
4574,"Hebron, Indiana",IN, Indiana,41.3186482,-87.20030909999998
4575,"Highland, Indiana",IN, Indiana,41.5536469,-87.451984
4576,"Hillsboro, Indiana",IN, Indiana,40.1089287,-87.1855649
4577,"Hobart, Indiana",IN, Indiana,41.5322592,-87.2550353
4578,"Holland, Indiana",IN, Indiana,38.2456081,-87.03611
4579,"Holton, Indiana",IN, Indiana,39.07505379999999,-85.387185
4580,"Hope, Indiana",IN, Indiana,39.30393970000001,-85.7713722
4581,"Hudson, Indiana",IN, Indiana,41.5328281,-85.0810793
4582,"Huntingburg, Indiana",IN, Indiana,38.2989422,-86.95499720000001
4583,"Huntington, Indiana",IN, Indiana,40.8831011,-85.497476
4584,"Hymera, Indiana",IN, Indiana,39.1864304,-87.3016833
4585,"Indian Village, Indiana",IN, Indiana,41.713937,-86.2355621
4586,"Ingalls, Indiana",IN, Indiana,39.956985100000004,-85.8052565
4587,"Jasonville, Indiana",IN, Indiana,39.163098,-87.1991807
4588,"Jasper, Indiana",IN, Indiana,38.391441799999996,-86.93110940000001
4589,"Jeffersonville, Indiana",IN, Indiana,38.27757020000001,-85.7371847
4590,"Jonesboro, Indiana",IN, Indiana,40.4797623,-85.6277537
4591,"Jonesville, Indiana",IN, Indiana,39.0606081,-85.8897033
4592,"Kempton, Indiana",IN, Indiana,40.2883702,-86.22971690000001
4593,"Kendallville, Indiana",IN, Indiana,41.441438500000004,-85.26497540000001
4594,"Kennard, Indiana",IN, Indiana,39.903934299999996,-85.519419
4595,"Kentland, Indiana",IN, Indiana,40.7703153,-87.44530329999999
4596,"Kewanna, Indiana",IN, Indiana,41.0186527,-86.413337
4597,"Kingman, Indiana",IN, Indiana,39.9675404,-87.2775116
4598,"Kingsbury, Indiana",IN, Indiana,41.5275433,-86.7000204
4599,"Kingsford Heights, Indiana",IN, Indiana,41.480598799999996,-86.69168590000001
4600,"Kirklin, Indiana",IN, Indiana,40.1933708,-86.36055390000001
4601,"Knightsville, Indiana",IN, Indiana,39.524132853000005,-87.09033812850001
4602,"Knox, Indiana",IN, Indiana,41.295875099999996,-86.62501390000001
4603,"Kokomo, Indiana",IN, Indiana,40.486427,-86.13360329999999
4604,"Kouts, Indiana",IN, Indiana,41.316705799999994,-87.0258594
4605,"Laconia, Indiana",IN, Indiana,38.031738,-86.08552320000001
4606,"La Crosse, Indiana",IN, Indiana,41.3175401,-86.891411
4607,"Ladoga, Indiana",IN, Indiana,39.9136554,-86.8011182
4608,"Lafayette, Indiana",IN, Indiana,40.4167022,-86.8752869
4609,"La Fontaine, Indiana",IN, Indiana,40.6739309,-85.72136970000001
4610,"Lagrange, Indiana",IN, Indiana,41.641717,-85.4166467
4611,"Lagro, Indiana",IN, Indiana,40.8380995,-85.7302608
4612,"Lake Station, Indiana",IN, Indiana,41.5750369,-87.23892459999999
4613,"Lakeville, Indiana",IN, Indiana,41.5244919,-86.27333979999999
4614,"Lanesville, Indiana",IN, Indiana,38.2370131,-85.98580079999999
4615,"La Paz, Indiana",IN, Indiana,41.4597686,-86.3083403
4616,"Lapel, Indiana",IN, Indiana,40.068372499999995,-85.84831319999999
4617,"La Porte, Indiana",IN, Indiana,41.61059829999999,-86.72252270000001
4618,"Larwill, Indiana",IN, Indiana,41.180601200000005,-85.6255391
4619,"Laurel, Indiana",IN, Indiana,39.5008825,-85.1863522
4620,"Lawrence, Indiana",IN, Indiana,39.8386516,-86.0252612
4621,"Lawrenceburg, Indiana",IN, Indiana,39.090891,-84.84995040000001
4622,"Leavenworth, Indiana",IN, Indiana,38.1997869,-86.3441439
4623,"Lebanon, Indiana",IN, Indiana,40.0483744,-86.4691677
4624,"Leesburg, Indiana",IN, Indiana,41.331990399999995,-85.8499921
4625,"Leo-Cedarville, Indiana",IN, Indiana,41.2125494,-85.01663509999999
4626,"Lewisville, Indiana",IN, Indiana,39.8067126,-85.3527468
4627,"Liberty, Indiana",IN, Indiana,39.635604799999996,-84.931071
4628,"Ligonier, Indiana",IN, Indiana,41.4658824,-85.5874848
4629,"Linden, Indiana",IN, Indiana,40.1880944,-86.90389590000001
4630,"Linton, Indiana",IN, Indiana,39.034766600000005,-87.1658458
4631,"Little York, Indiana",IN, Indiana,38.702835,-85.9049725
4632,"Livonia, Indiana",IN, Indiana,38.5570015,-86.27748270000001
4633,"Lizton, Indiana",IN, Indiana,39.8867109,-86.5433345
4634,"Logansport, Indiana",IN, Indiana,40.7544843,-86.35666590000001
4635,"Long Beach, Indiana",IN, Indiana,41.7389287,-86.85697359999999
4636,"Loogootee, Indiana",IN, Indiana,38.6769945,-86.9141696
4637,"Losantville, Indiana",IN, Indiana,40.024213,-85.1827432
4638,"Lowell, Indiana",IN, Indiana,41.291424400000004,-87.42059029999999
4639,"Lynn, Indiana",IN, Indiana,40.0497686,-84.9396854
4640,"Lynnville, Indiana",IN, Indiana,38.196159,-87.29667540000001
4641,"Lyons, Indiana",IN, Indiana,38.9892123,-87.0822322
4642,"McCordsville, Indiana",IN, Indiana,39.908095200000005,-85.9227592
4643,"Mackey, Indiana",IN, Indiana,38.252268900000004,-87.3916808
4644,"Macy, Indiana",IN, Indiana,40.959209,-86.1272184
4645,"Madison, Indiana",IN, Indiana,38.735893299999994,-85.3799577
4646,"Marengo, Indiana",IN, Indiana,38.3692276,-86.3435917
4647,"Marion, Indiana",IN, Indiana,40.5583739,-85.6591442
4648,"Markle, Indiana",IN, Indiana,40.824615,-85.338844
4649,"Markleville, Indiana",IN, Indiana,39.9778218,-85.6146982
4650,"Marshall, Indiana",IN, Indiana,39.8480969,-87.1877901
4651,"Martinsville, Indiana",IN, Indiana,39.427825299999995,-86.42832800000001
4652,"Matthews, Indiana",IN, Indiana,40.3886531,-85.4994167
4653,"Mauckport, Indiana",IN, Indiana,38.0247916,-86.20191559999999
4654,"Mecca, Indiana",IN, Indiana,39.7272609,-87.330572
4655,"Medaryville, Indiana",IN, Indiana,41.080595100000004,-86.89196290000001
4656,"Medora, Indiana",IN, Indiana,38.825053499999996,-86.1699827
4657,"Mellott, Indiana",IN, Indiana,40.1653169,-87.1477865
4658,"Mentone, Indiana",IN, Indiana,41.1733771,-86.0347186
4659,"Meridian Hills, Indiana",IN, Indiana,39.8900403,-86.15721040000001
4660,"Merom, Indiana",IN, Indiana,39.056430799999994,-87.5675234
4661,"Merrillville, Indiana",IN, Indiana,41.482814399999995,-87.3328139
4662,"Michiana Shores, Indiana",IN, Indiana,41.7558737,-86.816695
4663,"Michigan City, Indiana",IN, Indiana,41.707539399999995,-86.89502970000001
4664,"Middlebury, Indiana",IN, Indiana,41.675328,-85.7061011
4665,"Milan, Indiana",IN, Indiana,39.121165600000005,-85.1313464
4666,"Milford, Indiana",IN, Indiana,39.3503278,-85.6180312
4667,"Millersburg, Indiana",IN, Indiana,41.5278273,-85.69443290000001
4668,"Millhousen, Indiana",IN, Indiana,39.2106073,-85.432467
4669,"Milton, Indiana",IN, Indiana,39.7881021,-85.1552424
4670,"Mishawaka, Indiana",IN, Indiana,41.6619927,-86.15861559999999
4671,"Mitchell, Indiana",IN, Indiana,38.7328304,-86.4736019
4672,"Modoc, Indiana",IN, Indiana,40.0453238,-85.12635420000001
4673,"Monon, Indiana",IN, Indiana,40.8678171,-86.87890440000001
4674,"Monroe, Indiana",IN, Indiana,40.7450468,-84.93691109999999
4675,"Monroe City, Indiana",IN, Indiana,38.6153256,-87.3544609
4676,"Monroeville, Indiana",IN, Indiana,40.9747705,-84.8682972
4677,"Monrovia, Indiana",IN, Indiana,39.5789357,-86.4822187
4678,"Monterey, Indiana",IN, Indiana,41.156986200000006,-86.4827853
4679,"Montezuma, Indiana",IN, Indiana,39.792816200000004,-87.3708497
4680,"Montgomery, Indiana",IN, Indiana,38.662549299999995,-87.0461181
4681,"Monticello, Indiana",IN, Indiana,40.7453169,-86.7647343
4682,"Montpelier, Indiana",IN, Indiana,40.55393370000001,-85.277472
4683,"Mooreland, Indiana",IN, Indiana,39.9975468,-85.2510765
4684,"Moores Hill, Indiana",IN, Indiana,39.1133883,-85.0880122
4685,"Mooresville, Indiana",IN, Indiana,39.61282429999999,-86.37416
4686,"Morocco, Indiana",IN, Indiana,40.9461457,-87.45336259999999
4687,"Mount Auburn, Indiana",IN, Indiana,39.3925504,-85.8935973
4688,"Mount Ayr, Indiana",IN, Indiana,40.9519807,-87.299193
4689,"Mount Carmel, Indiana",IN, Indiana,39.407274799999996,-84.8732888
4690,"Mount Etna, Indiana",IN, Indiana,40.74254439999999,-85.5619208
4691,"Mount Summit, Indiana",IN, Indiana,40.0044908,-85.3846928
4692,"Mount Vernon, Indiana",IN, Indiana,37.9322662,-87.8950267
4693,"Mulberry, Indiana",IN, Indiana,40.3444804,-86.66528220000001
4694,"Muncie, Indiana",IN, Indiana,40.1933767,-85.3863599
4695,"Munster, Indiana",IN, Indiana,41.564479799999994,-87.5125412
4696,"Napoleon, Indiana",IN, Indiana,39.2047742,-85.330797
4697,"Nappanee, Indiana",IN, Indiana,41.4428254,-86.0013875
4698,"Nashville, Indiana",IN, Indiana,39.207270799999996,-86.2511011
4699,"New Albany, Indiana",IN, Indiana,38.28562470000001,-85.8241312
4700,"New Amsterdam, Indiana",IN, Indiana,38.102289299999995,-86.2749742
4701,"Newberry, Indiana",IN, Indiana,38.9250467,-87.0194525
4702,"Newburgh, Indiana",IN, Indiana,37.9444882,-87.4052865
4703,"New Carlisle, Indiana",IN, Indiana,41.700323100000006,-86.5094621
4704,"New Castle, Indiana",IN, Indiana,39.928935100000004,-85.37024770000001
4705,"New Chicago, Indiana",IN, Indiana,41.5583701,-87.2744806
4706,"New Harmony, Indiana",IN, Indiana,38.129767799999996,-87.93502990000002
4707,"New Haven, Indiana",IN, Indiana,41.0706042,-85.01441240000001
4708,"New Market, Indiana",IN, Indiana,39.952544,-86.921397
4709,"New Palestine, Indiana",IN, Indiana,39.721988200000006,-85.88914709999999
4710,"New Pekin, Indiana",IN, Indiana,38.5050598,-86.0169186
4711,"New Point, Indiana",IN, Indiana,39.3097729,-85.3291316
