id,Geography,stateAbbr,stateFullName
3626,"Daytona Beach, Florida",FL, Florida
3628,"DeBary, Florida",FL, Florida
3629,"Deerfield Beach, Florida",FL, Florida
3630,"DeLand, Florida",FL, Florida
3632,"Delray Beach, Florida",FL, Florida
3633,"Deltona, Florida",FL, Florida
3634,"Destin, Florida",FL, Florida
3640,"Dundee, Florida",FL, Florida
3641,"Dunedin, Florida",FL, Florida
3642,"Dunnellon, Florida",FL, Florida
3643,"Eagle Lake, Florida",FL, Florida
3649,"Ebro, Florida",FL, Florida
3650,"Edgewater, Florida",FL, Florida
3657,"Estero, Florida",FL, Florida
3659,"Eustis, Florida",FL, Florida
3660,"Everglades, Florida",FL, Florida
3663,"Fellsmere, Florida",FL, Florida
3664,"Fernandina Beach, Florida",FL, Florida
3670,"Flagler Beach, Florida",FL, Florida
3672,"Florida, Florida",FL, Florida
3675,"Fort Lauderdale, Florida",FL, Florida
3676,"Fort Meade, Florida",FL, Florida
3677,"Fort Myers, Florida",FL, Florida
3678,"Fort Myers Beach, Florida",FL, Florida
3680,"Fort Pierce, Florida",FL, Florida
3681,"Fort Walton Beach, Florida",FL, Florida
3682,"Fort White, Florida",FL, Florida
3683,"Freeport, Florida",FL, Florida
3684,"Frostproof, Florida",FL, Florida
3686,"Fruitland Park, Florida",FL, Florida
3689,"Gainesville, Florida",FL, Florida
3709,"Graceville, Florida",FL, Florida
3710,"Grand Ridge, Florida",FL, Florida
3713,"Green Cove Springs, Florida",FL, Florida
3714,"Greensboro, Florida",FL, Florida
3715,"Greenville, Florida",FL, Florida
3716,"Greenwood, Florida",FL, Florida
3717,"Gretna, Florida",FL, Florida
3719,"Groveland, Florida",FL, Florida
3720,"Gulf Breeze, Florida",FL, Florida
3723,"Haines, Florida",FL, Florida
3725,"Hampton, Florida",FL, Florida
3730,"Hastings, Florida",FL, Florida
3731,"Havana, Florida",FL, Florida
3733,"Hawthorne, Florida",FL, Florida
3737,"Hialeah, Florida",FL, Florida
3741,"Highland Park, Florida",FL, Florida
3742,"High Springs, Florida",FL, Florida
3744,"Hilliard, Florida",FL, Florida
3745,"Hillsboro Beach, Florida",FL, Florida
3750,"Hollywood, Florida",FL, Florida
3751,"Holmes Beach, Florida",FL, Florida
3753,"Homestead, Florida",FL, Florida
3756,"Horseshoe Beach, Florida",FL, Florida
3763,"Indialantic, Florida",FL, Florida
3766,"Indian Rocks Beach, Florida",FL, Florida
3768,"Inglis, Florida",FL, Florida
3769,"Interlachen, Florida",FL, Florida
3770,"Inverness, Florida",FL, Florida
3773,"Jacksonville, Florida",FL, Florida
3774,"Jacksonville Beach, Florida",FL, Florida
3776,"Jasper, Florida",FL, Florida
3777,"Jay, Florida",FL, Florida
3778,"Jennings, Florida",FL, Florida
3782,"Jupiter, Florida",FL, Florida
3788,"Key Biscayne, Florida",FL, Florida
3789,"Key Colony Beach, Florida",FL, Florida
3791,"Keystone Heights, Florida",FL, Florida
3792,"Key West, Florida",FL, Florida
3793,"Kissimmee, Florida",FL, Florida
3794,"LaBelle, Florida",FL, Florida
3796,"La Crosse, Florida",FL, Florida
3797,"Lady Lake, Florida",FL, Florida
3799,"Lake Alfred, Florida",FL, Florida
3802,"Lake Butler, Florida",FL, Florida
3803,"Lake, Florida",FL, Florida
3805,"Lake Hamilton, Florida",FL, Florida
3808,"Lake Helen, Florida",FL, Florida
3809,"Lakeland, Florida",FL, Florida
3811,"Lake Mary, Florida",FL, Florida
3815,"Lake Park, Florida",FL, Florida
3816,"Lake Placid, Florida",FL, Florida
3817,"Lake Wales, Florida",FL, Florida
3819,"Lake Worth, Florida",FL, Florida
3823,"Largo, Florida",FL, Florida
3828,"Laurel Hill, Florida",FL, Florida
3829,"Lawtey, Florida",FL, Florida
3833,"Lee, Florida",FL, Florida
3834,"Leesburg, Florida",FL, Florida
3840,"Live Oak, Florida",FL, Florida
3843,"Longboat Key, Florida",FL, Florida
3844,"Longwood, Florida",FL, Florida
3848,"Lynn Haven, Florida",FL, Florida
3849,"Macclenny, Florida",FL, Florida
3852,"Madison, Florida",FL, Florida
3853,"Maitland, Florida",FL, Florida
3854,"Malabar, Florida",FL, Florida
3855,"Malone, Florida",FL, Florida
3859,"Marathon, Florida",FL, Florida
3860,"Marco Island, Florida",FL, Florida
3862,"Marianna, Florida",FL, Florida
3864,"Mary Esther, Florida",FL, Florida
3865,"Mascotte, Florida",FL, Florida
3867,"Mayo, Florida",FL, Florida
3870,"Melbourne, Florida",FL, Florida
3871,"Melbourne Beach, Florida",FL, Florida
3875,"Mexico Beach, Florida",FL, Florida
3876,"Miami, Florida",FL, Florida
3877,"Miami Beach, Florida",FL, Florida
3882,"Micanopy, Florida",FL, Florida
3885,"Midway, Florida",FL, Florida
3886,"Milton, Florida",FL, Florida
3888,"Minneola, Florida",FL, Florida
3892,"Monticello, Florida",FL, Florida
3894,"Montverde, Florida",FL, Florida
3895,"Moore Haven, Florida",FL, Florida
3898,"Mount Dora, Florida",FL, Florida
3901,"Mulberry, Florida",FL, Florida
3904,"Naples, Florida",FL, Florida
3910,"Neptune Beach, Florida",FL, Florida
3911,"Newberry, Florida",FL, Florida
3912,"New Port Richey, Florida",FL, Florida
3913,"New Smyrna Beach, Florida",FL, Florida
3914,"Niceville, Florida",FL, Florida
3918,"Noma, Florida",FL, Florida
3922,"North Miami, Florida",FL, Florida
3923,"North Miami Beach, Florida",FL, Florida
3924,"North Palm Beach, Florida",FL, Florida
3925,"North Port, Florida",FL, Florida
3928,"Oak Hill, Florida",FL, Florida
3929,"Oakland, Florida",FL, Florida
3931,"Ocala, Florida",FL, Florida
3935,"Ocoee, Florida",FL, Florida
3938,"Okeechobee, Florida",FL, Florida
3939,"Oldsmar, Florida",FL, Florida
3943,"Orange, Florida",FL, Florida
3944,"Orange Park, Florida",FL, Florida
3948,"Orlando, Florida",FL, Florida
3950,"Ormond Beach, Florida",FL, Florida
3953,"Otter Creek, Florida",FL, Florida
3954,"Oviedo, Florida",FL, Florida
3956,"Pahokee, Florida",FL, Florida
3958,"Palatka, Florida",FL, Florida
3959,"Palm Bay, Florida",FL, Florida
3960,"Palm Beach, Florida",FL, Florida
3964,"Palm Coast, Florida",FL, Florida
3965,"Palmetto, Florida",FL, Florida
3972,"Panama, Florida",FL, Florida
3973,"Panama  Beach, Florida",FL, Florida
3977,"Paxton, Florida",FL, Florida
3979,"Pembroke Pines, Florida",FL, Florida
3980,"Penney Farms, Florida",FL, Florida
3981,"Pensacola, Florida",FL, Florida
3982,"Perry, Florida",FL, Florida
3983,"Pierson, Florida",FL, Florida
3992,"Pinellas Park, Florida",FL, Florida
3997,"Plant, Florida",FL, Florida
4000,"Polk, Florida",FL, Florida
4001,"Pomona Park, Florida",FL, Florida
4002,"Pompano Beach, Florida",FL, Florida
4003,"Ponce de Leon, Florida",FL, Florida
4007,"Port Orange, Florida",FL, Florida
4008,"Port Richey, Florida",FL, Florida
4011,"Punta Gorda, Florida",FL, Florida
4013,"Quincy, Florida",FL, Florida
4014,"Raiford, Florida",FL, Florida
4016,"Reddick, Florida",FL, Florida
4024,"Rockledge, Florida",FL, Florida
4030,"Safety Harbor, Florida",FL, Florida
4032,"San Antonio, Florida",FL, Florida
4034,"Sanford, Florida",FL, Florida
4035,"Sanibel, Florida",FL, Florida
4036,"Sarasota, Florida",FL, Florida
4037,"Satellite Beach, Florida",FL, Florida
4039,"Sebastian, Florida",FL, Florida
4040,"Sebring, Florida",FL, Florida
4042,"Seminole, Florida",FL, Florida
4045,"Shalimar, Florida",FL, Florida
4048,"Sneads, Florida",FL, Florida
4050,"Sopchoppy, Florida",FL, Florida
4052,"South Bay, Florida",FL, Florida
4056,"South Palm Beach, Florida",FL, Florida
4063,"Starke, Florida",FL, Florida
4065,"Stuart, Florida",FL, Florida
4074,"Tallahassee, Florida",FL, Florida
4076,"Tampa, Florida",FL, Florida
4079,"Tarpon Springs, Florida",FL, Florida
4080,"Tavares, Florida",FL, Florida
4090,"Titusville, Florida",FL, Florida
4092,"Trenton, Florida",FL, Florida
4094,"Umatilla, Florida",FL, Florida
4096,"Valparaiso, Florida",FL, Florida
4098,"Venice, Florida",FL, Florida
4100,"Vernon, Florida",FL, Florida
4101,"Vero Beach, Florida",FL, Florida
4107,"Waldo, Florida",FL, Florida
4111,"Wauchula, Florida",FL, Florida
4113,"Wausau, Florida",FL, Florida
4115,"Webster, Florida",FL, Florida
4118,"Welaka, Florida",FL, Florida
4125,"Weston, Florida",FL, Florida
4126,"West Palm Beach, Florida",FL, Florida
4129,"Westville, Florida",FL, Florida
4131,"Wewahitchka, Florida",FL, Florida
4133,"White Springs, Florida",FL, Florida
4134,"Wildwood, Florida",FL, Florida
4135,"Williston, Florida",FL, Florida
4139,"Windermere, Florida",FL, Florida
4142,"Winter Garden, Florida",FL, Florida
4143,"Winter Haven, Florida",FL, Florida
4144,"Winter Park, Florida",FL, Florida
4145,"Winter Springs, Florida",FL, Florida
4149,"Worthington Springs, Florida",FL, Florida
4155,"Zephyrhills, Florida",FL, Florida
4156,"Zolfo Springs, Florida",FL, Florida
4157,"Abbeville, Georgia",GA, Georgia
4158,"Acworth, Georgia",GA, Georgia
4159,"Adairsville, Georgia",GA, Georgia
4160,"Adel, Georgia",GA, Georgia
4161,"Adrian, Georgia",GA, Georgia
4162,"Ailey, Georgia",GA, Georgia
4163,"Alamo, Georgia",GA, Georgia
4164,"Alapaha, Georgia",GA, Georgia
4165,"Albany, Georgia",GA, Georgia
4167,"Allenhurst, Georgia",GA, Georgia
4168,"Alma, Georgia",GA, Georgia
4169,"Alpharetta, Georgia",GA, Georgia
4170,"Alston, Georgia",GA, Georgia
4171,"Alto, Georgia",GA, Georgia
4172,"Ambrose, Georgia",GA, Georgia
4173,"Americus, Georgia",GA, Georgia
4174,"Andersonville, Georgia",GA, Georgia
4176,"Arabi, Georgia",GA, Georgia
4177,"Aragon, Georgia",GA, Georgia
4179,"Argyle, Georgia",GA, Georgia
4180,"Arlington, Georgia",GA, Georgia
4181,"Arnoldsville, Georgia",GA, Georgia
4182,"Ashburn, Georgia",GA, Georgia
4183,"Atlanta, Georgia",GA, Georgia
4184,"Attapulgus, Georgia",GA, Georgia
4185,"Auburn, Georgia",GA, Georgia
4186,"Austell, Georgia",GA, Georgia
4188,"Avera, Georgia",GA, Georgia
4189,"Avondale Estates, Georgia",GA, Georgia
4190,"Baconton, Georgia",GA, Georgia
4191,"Bainbridge, Georgia",GA, Georgia
4192,"Baldwin, Georgia",GA, Georgia
4193,"Ball Ground, Georgia",GA, Georgia
4194,"Barnesville, Georgia",GA, Georgia
4195,"Bartow, Georgia",GA, Georgia
4196,"Barwick, Georgia",GA, Georgia
4197,"Baxley, Georgia",GA, Georgia
4198,"Bellville, Georgia",GA, Georgia
4201,"Berlin, Georgia",GA, Georgia
4202,"Bethlehem, Georgia",GA, Georgia
4204,"Bishop, Georgia",GA, Georgia
4205,"Blackshear, Georgia",GA, Georgia
4206,"Blairsville, Georgia",GA, Georgia
4207,"Blakely, Georgia",GA, Georgia
4208,"Bloomingdale, Georgia",GA, Georgia
4209,"Blue Ridge, Georgia",GA, Georgia
4210,"Bluffton, Georgia",GA, Georgia
4211,"Blythe, Georgia",GA, Georgia
4212,"Bogart, Georgia",GA, Georgia
4213,"Boston, Georgia",GA, Georgia
4214,"Bostwick, Georgia",GA, Georgia
4215,"Bowdon, Georgia",GA, Georgia
4216,"Bowersville, Georgia",GA, Georgia
4217,"Bowman, Georgia",GA, Georgia
4219,"Braselton, Georgia",GA, Georgia
4221,"Bremen, Georgia",GA, Georgia
4222,"Brinson, Georgia",GA, Georgia
4223,"Bronwood, Georgia",GA, Georgia
4224,"Brooklet, Georgia",GA, Georgia
4225,"Brooks, Georgia",GA, Georgia
4226,"Broxton, Georgia",GA, Georgia
4227,"Brunswick, Georgia",GA, Georgia
4228,"Buchanan, Georgia",GA, Georgia
4229,"Buckhead, Georgia",GA, Georgia
4230,"Buena Vista, Georgia",GA, Georgia
4231,"Buford, Georgia",GA, Georgia
4232,"Butler, Georgia",GA, Georgia
4233,"Byromville, Georgia",GA, Georgia
4234,"Byron, Georgia",GA, Georgia
4235,"Cadwell, Georgia",GA, Georgia
4236,"Cairo, Georgia",GA, Georgia
4237,"Calhoun, Georgia",GA, Georgia
4239,"Camak, Georgia",GA, Georgia
4240,"Camilla, Georgia",GA, Georgia
4241,"Canon, Georgia",GA, Georgia
4243,"Canton, Georgia",GA, Georgia
4244,"Carl, Georgia",GA, Georgia
4245,"Carlton, Georgia",GA, Georgia
4246,"Carnesville, Georgia",GA, Georgia
4247,"Carrollton, Georgia",GA, Georgia
4248,"Cartersville, Georgia",GA, Georgia
4249,"Cave Spring, Georgia",GA, Georgia
4250,"Cecil, Georgia",GA, Georgia
4252,"Centerville, Georgia",GA, Georgia
4255,"Chatsworth, Georgia",GA, Georgia
4257,"Chauncey, Georgia",GA, Georgia
4259,"Chester, Georgia",GA, Georgia
4260,"Chickamauga, Georgia",GA, Georgia
4261,"Clarkesville, Georgia",GA, Georgia
4262,"Clarkston, Georgia",GA, Georgia
4263,"Claxton, Georgia",GA, Georgia
4264,"Clayton, Georgia",GA, Georgia
4265,"Clermont, Georgia",GA, Georgia
4266,"Cleveland, Georgia",GA, Georgia
4267,"Climax, Georgia",GA, Georgia
4268,"Cochran, Georgia",GA, Georgia
4269,"Cohutta, Georgia",GA, Georgia
4270,"Colbert, Georgia",GA, Georgia
4273,"Collins, Georgia",GA, Georgia
4274,"Colquitt, Georgia",GA, Georgia
4275,"Columbus, Georgia",GA, Georgia
4276,"Comer, Georgia",GA, Georgia
4277,"Commerce, Georgia",GA, Georgia
4278,"Concord, Georgia",GA, Georgia
4280,"Conyers, Georgia",GA, Georgia
4281,"Coolidge, Georgia",GA, Georgia
4282,"Cordele, Georgia",GA, Georgia
4283,"Cornelia, Georgia",GA, Georgia
4284,"Covington, Georgia",GA, Georgia
4285,"Crawford, Georgia",GA, Georgia
4286,"Crawfordville, Georgia",GA, Georgia
4287,"Culloden, Georgia",GA, Georgia
4288,"Cumming, Georgia",GA, Georgia
4289,"Cuthbert, Georgia",GA, Georgia
4290,"Dacula, Georgia",GA, Georgia
4291,"Dahlonega, Georgia",GA, Georgia
4292,"Daisy, Georgia",GA, Georgia
4293,"Dallas, Georgia",GA, Georgia
4294,"Dalton, Georgia",GA, Georgia
4295,"Damascus, Georgia",GA, Georgia
4296,"Danielsville, Georgia",GA, Georgia
4297,"Danville, Georgia",GA, Georgia
4298,"Darien, Georgia",GA, Georgia
4300,"Davisboro, Georgia",GA, Georgia
4301,"Dawson, Georgia",GA, Georgia
4302,"Dawsonville, Georgia",GA, Georgia
4303,"Dearing, Georgia",GA, Georgia
4304,"Decatur, Georgia",GA, Georgia
4306,"Demorest, Georgia",GA, Georgia
4307,"Denton, Georgia",GA, Georgia
4308,"De Soto, Georgia",GA, Georgia
4310,"Dexter, Georgia",GA, Georgia
4311,"Dillard, Georgia",GA, Georgia
4312,"Doerun, Georgia",GA, Georgia
4313,"Donalsonville, Georgia",GA, Georgia
4316,"Douglas, Georgia",GA, Georgia
4317,"Douglasville, Georgia",GA, Georgia
4319,"Dublin, Georgia",GA, Georgia
4320,"Dudley, Georgia",GA, Georgia
4321,"Duluth, Georgia",GA, Georgia
4323,"Du Pont, Georgia",GA, Georgia
4326,"East Ellijay, Georgia",GA, Georgia
4328,"Eastman, Georgia",GA, Georgia
4331,"Eatonton, Georgia",GA, Georgia
4333,"Edison, Georgia",GA, Georgia
4334,"Elberton, Georgia",GA, Georgia
4335,"Ellaville, Georgia",GA, Georgia
4336,"Ellenton, Georgia",GA, Georgia
4337,"Ellijay, Georgia",GA, Georgia
4338,"Emerson, Georgia",GA, Georgia
4340,"Enigma, Georgia",GA, Georgia
4343,"Eton, Georgia",GA, Georgia
4347,"Fairburn, Georgia",GA, Georgia
4348,"Fairmount, Georgia",GA, Georgia
4351,"Fargo, Georgia",GA, Georgia
4352,"Fayetteville, Georgia",GA, Georgia
4353,"Fitzgerald, Georgia",GA, Georgia
4355,"Flovilla, Georgia",GA, Georgia
4356,"Flowery Branch, Georgia",GA, Georgia
4357,"Folkston, Georgia",GA, Georgia
4358,"Forest Park, Georgia",GA, Georgia
4359,"Forsyth, Georgia",GA, Georgia
4360,"Fort Gaines, Georgia",GA, Georgia
4361,"Fort Oglethorpe, Georgia",GA, Georgia
4362,"Fort Valley, Georgia",GA, Georgia
4363,"Franklin, Georgia",GA, Georgia
4364,"Franklin Springs, Georgia",GA, Georgia
4365,"Funston, Georgia",GA, Georgia
4366,"Gainesville, Georgia",GA, Georgia
4368,"Garfield, Georgia",GA, Georgia
4369,"Gay, Georgia",GA, Georgia
4370,"Geneva, Georgia",GA, Georgia
4371,"Gibson, Georgia",GA, Georgia
4372,"Gillsville, Georgia",GA, Georgia
4373,"Girard, Georgia",GA, Georgia
4374,"Glennville, Georgia",GA, Georgia
4375,"Glenwood, Georgia",GA, Georgia
4376,"Good Hope, Georgia",GA, Georgia
4377,"Gordon, Georgia",GA, Georgia
4379,"Grantville, Georgia",GA, Georgia
4380,"Gray, Georgia",GA, Georgia
4381,"Grayson, Georgia",GA, Georgia
4382,"Greensboro, Georgia",GA, Georgia
4383,"Greenville, Georgia",GA, Georgia
4384,"Griffin, Georgia",GA, Georgia
4385,"Guyton, Georgia",GA, Georgia
4386,"Hagan, Georgia",GA, Georgia
4387,"Hahira, Georgia",GA, Georgia
4388,"Hamilton, Georgia",GA, Georgia
4389,"Hampton, Georgia",GA, Georgia
4392,"Haralson, Georgia",GA, Georgia
4394,"Harlem, Georgia",GA, Georgia
4395,"Harrison, Georgia",GA, Georgia
4396,"Hartwell, Georgia",GA, Georgia
4397,"Hawkinsville, Georgia",GA, Georgia
4398,"Hazlehurst, Georgia",GA, Georgia
4399,"Helen, Georgia",GA, Georgia
4401,"Hephzibah, Georgia",GA, Georgia
4402,"Hiawassee, Georgia",GA, Georgia
4405,"Hinesville, Georgia",GA, Georgia
4406,"Hiram, Georgia",GA, Georgia
4407,"Hoboken, Georgia",GA, Georgia
4408,"Hogansville, Georgia",GA, Georgia
4409,"Holly Springs, Georgia",GA, Georgia
4411,"Homer, Georgia",GA, Georgia
4412,"Homerville, Georgia",GA, Georgia
4413,"Hoschton, Georgia",GA, Georgia
4415,"Hull, Georgia",GA, Georgia
4416,"Ideal, Georgia",GA, Georgia
4417,"Ila, Georgia",GA, Georgia
4419,"Iron, Georgia",GA, Georgia
4420,"Irwinton, Georgia",GA, Georgia
4423,"Jackson, Georgia",GA, Georgia
4424,"Jacksonville, Georgia",GA, Georgia
4425,"Jakin, Georgia",GA, Georgia
4426,"Jasper, Georgia",GA, Georgia
4427,"Jefferson, Georgia",GA, Georgia
4428,"Jeffersonville, Georgia",GA, Georgia
4429,"Jenkinsburg, Georgia",GA, Georgia
4430,"Jersey, Georgia",GA, Georgia
4431,"Jesup, Georgia",GA, Georgia
4433,"Jonesboro, Georgia",GA, Georgia
4434,"Junction, Georgia",GA, Georgia
4435,"Kennesaw, Georgia",GA, Georgia
4436,"Keysville, Georgia",GA, Georgia
4437,"Kingsland, Georgia",GA, Georgia
4438,"Kingston, Georgia",GA, Georgia
4439,"Kite, Georgia",GA, Georgia
4442,"LaGrange, Georgia",GA, Georgia
4444,"Lakeland, Georgia",GA, Georgia
4445,"Lake Park, Georgia",GA, Georgia
4447,"Lavonia, Georgia",GA, Georgia
4448,"Lawrenceville, Georgia",GA, Georgia
4449,"Leary, Georgia",GA, Georgia
4450,"Leesburg, Georgia",GA, Georgia
4451,"Lenox, Georgia",GA, Georgia
4452,"Leslie, Georgia",GA, Georgia
4453,"Lexington, Georgia",GA, Georgia
4454,"Lilburn, Georgia",GA, Georgia
4455,"Lilly, Georgia",GA, Georgia
4457,"Lincolnton, Georgia",GA, Georgia
4460,"Lithonia, Georgia",GA, Georgia
4461,"Locust Grove, Georgia",GA, Georgia
4462,"Loganville, Georgia",GA, Georgia
4464,"Lookout Mountain, Georgia",GA, Georgia
4465,"Louisville, Georgia",GA, Georgia
4466,"Lovejoy, Georgia",GA, Georgia
4467,"Ludowici, Georgia",GA, Georgia
4468,"Lula, Georgia",GA, Georgia
4469,"Lumber, Georgia",GA, Georgia
4470,"Lumpkin, Georgia",GA, Georgia
4471,"Luthersville, Georgia",GA, Georgia
4472,"Lyerly, Georgia",GA, Georgia
4473,"Lyons, Georgia",GA, Georgia
4476,"McDonough, Georgia",GA, Georgia
4478,"Madison, Georgia",GA, Georgia
4479,"Manassas, Georgia",GA, Georgia
4480,"Manchester, Georgia",GA, Georgia
4481,"Mansfield, Georgia",GA, Georgia
4482,"Marietta, Georgia",GA, Georgia
4483,"Marshallville, Georgia",GA, Georgia
4484,"Martin, Georgia",GA, Georgia
4487,"Maxeys, Georgia",GA, Georgia
4488,"Maysville, Georgia",GA, Georgia
4489,"Meansville, Georgia",GA, Georgia
4490,"Meigs, Georgia",GA, Georgia
4492,"Menlo, Georgia",GA, Georgia
4493,"Metter, Georgia",GA, Georgia
4494,"Midville, Georgia",GA, Georgia
4495,"Midway, Georgia",GA, Georgia
4496,"Milan, Georgia",GA, Georgia
4497,"Milledgeville, Georgia",GA, Georgia
4498,"Millen, Georgia",GA, Georgia
4499,"Milner, Georgia",GA, Georgia
4502,"Mitchell, Georgia",GA, Georgia
4503,"Molena, Georgia",GA, Georgia
4504,"Monroe, Georgia",GA, Georgia
4505,"Montezuma, Georgia",GA, Georgia
4507,"Monticello, Georgia",GA, Georgia
4508,"Montrose, Georgia",GA, Georgia
4509,"Moreland, Georgia",GA, Georgia
4510,"Morgan, Georgia",GA, Georgia
4511,"Morganton, Georgia",GA, Georgia
4512,"Morrow, Georgia",GA, Georgia
4513,"Morven, Georgia",GA, Georgia
4514,"Moultrie, Georgia",GA, Georgia
4515,"Mountain, Georgia",GA, Georgia
4518,"Mount Airy, Georgia",GA, Georgia
4519,"Mount Vernon, Georgia",GA, Georgia
4520,"Mount Zion, Georgia",GA, Georgia
4521,"Nahunta, Georgia",GA, Georgia
4522,"Nashville, Georgia",GA, Georgia
4523,"Nelson, Georgia",GA, Georgia
4524,"Newborn, Georgia",GA, Georgia
4525,"Newington, Georgia",GA, Georgia
4526,"Newnan, Georgia",GA, Georgia
4527,"Newton, Georgia",GA, Georgia
4528,"Nicholls, Georgia",GA, Georgia
4529,"Nicholson, Georgia",GA, Georgia
4530,"Norcross, Georgia",GA, Georgia
4531,"Norman Park, Georgia",GA, Georgia
4534,"Norwood, Georgia",GA, Georgia
4535,"Nunez, Georgia",GA, Georgia
4537,"Oakwood, Georgia",GA, Georgia
4538,"Ochlocknee, Georgia",GA, Georgia
4539,"Ocilla, Georgia",GA, Georgia
4540,"Oconee, Georgia",GA, Georgia
4541,"Odum, Georgia",GA, Georgia
4542,"Offerman, Georgia",GA, Georgia
4543,"Oglethorpe, Georgia",GA, Georgia
4544,"Oliver, Georgia",GA, Georgia
4545,"Omega, Georgia",GA, Georgia
4546,"Orchard Hill, Georgia",GA, Georgia
4547,"Oxford, Georgia",GA, Georgia
4548,"Palmetto, Georgia",GA, Georgia
4550,"Parrott, Georgia",GA, Georgia
4551,"Patterson, Georgia",GA, Georgia
4552,"Pavo, Georgia",GA, Georgia
4554,"Peachtree, Georgia",GA, Georgia
4555,"Pearson, Georgia",GA, Georgia
4556,"Pelham, Georgia",GA, Georgia
4557,"Pembroke, Georgia",GA, Georgia
4558,"Pendergrass, Georgia",GA, Georgia
4560,"Perry, Georgia",GA, Georgia
4561,"Pinehurst, Georgia",GA, Georgia
4562,"Pine Lake, Georgia",GA, Georgia
4563,"Pine Mountain, Georgia",GA, Georgia
4564,"Pineview, Georgia",GA, Georgia
4565,"Pitts, Georgia",GA, Georgia
4566,"Plains, Georgia",GA, Georgia
4567,"Plainville, Georgia",GA, Georgia
4568,"Pooler, Georgia",GA, Georgia
4569,"Portal, Georgia",GA, Georgia
4570,"Porterdale, Georgia",GA, Georgia
4572,"Poulan, Georgia",GA, Georgia
4573,"Powder Springs, Georgia",GA, Georgia
4574,"Pulaski, Georgia",GA, Georgia
4576,"Quitman, Georgia",GA, Georgia
4577,"Ranger, Georgia",GA, Georgia
4579,"Ray, Georgia",GA, Georgia
4580,"Rayle, Georgia",GA, Georgia
4581,"Rebecca, Georgia",GA, Georgia
4584,"Register, Georgia",GA, Georgia
4585,"Reidsville, Georgia",GA, Georgia
4587,"Rentz, Georgia",GA, Georgia
4588,"Resaca, Georgia",GA, Georgia
4590,"Reynolds, Georgia",GA, Georgia
4591,"Rhine, Georgia",GA, Georgia
4592,"Riceboro, Georgia",GA, Georgia
4593,"Richland, Georgia",GA, Georgia
4594,"Richmond Hill, Georgia",GA, Georgia
4596,"Rincon, Georgia",GA, Georgia
4597,"Ringgold, Georgia",GA, Georgia
4598,"Riverdale, Georgia",GA, Georgia
4600,"Roberta, Georgia",GA, Georgia
4601,"Rochelle, Georgia",GA, Georgia
4603,"Rockmart, Georgia",GA, Georgia
4604,"Rocky Ford, Georgia",GA, Georgia
4605,"Rome, Georgia",GA, Georgia
4606,"Roopville, Georgia",GA, Georgia
4607,"Rossville, Georgia",GA, Georgia
4608,"Roswell, Georgia",GA, Georgia
4609,"Royston, Georgia",GA, Georgia
4611,"Rutledge, Georgia",GA, Georgia
4612,"Sale, Georgia",GA, Georgia
4613,"Sandersville, Georgia",GA, Georgia
4616,"Sardis, Georgia",GA, Georgia
4617,"Sasser, Georgia",GA, Georgia
4619,"Savannah, Georgia",GA, Georgia
4620,"Scotland, Georgia",GA, Georgia
4622,"Screven, Georgia",GA, Georgia
4623,"Senoia, Georgia",GA, Georgia
4625,"Shady Dale, Georgia",GA, Georgia
4627,"Sharon, Georgia",GA, Georgia
4628,"Sharpsburg, Georgia",GA, Georgia
4629,"Shellman, Georgia",GA, Georgia
4630,"Shiloh, Georgia",GA, Georgia
4631,"Siloam, Georgia",GA, Georgia
4633,"Smithville, Georgia",GA, Georgia
4634,"Smyrna, Georgia",GA, Georgia
4635,"Snellville, Georgia",GA, Georgia
4636,"Social Circle, Georgia",GA, Georgia
4637,"Soperton, Georgia",GA, Georgia
4638,"Sparks, Georgia",GA, Georgia
4639,"Sparta, Georgia",GA, Georgia
4640,"Springfield, Georgia",GA, Georgia
4641,"Stapleton, Georgia",GA, Georgia
4642,"Statesboro, Georgia",GA, Georgia
4643,"Statham, Georgia",GA, Georgia
4644,"Stillmore, Georgia",GA, Georgia
4645,"Stockbridge, Georgia",GA, Georgia
4646,"Stone Mountain, Georgia",GA, Georgia
4648,"Summerville, Georgia",GA, Georgia
4649,"Sumner, Georgia",GA, Georgia
4650,"Sunny Side, Georgia",GA, Georgia
4652,"Surrency, Georgia",GA, Georgia
4653,"Suwanee, Georgia",GA, Georgia
4654,"Swainsboro, Georgia",GA, Georgia
4655,"Sycamore, Georgia",GA, Georgia
4656,"Sylvania, Georgia",GA, Georgia
4657,"Sylvester, Georgia",GA, Georgia
4658,"Talbotton, Georgia",GA, Georgia
4659,"Talking Rock, Georgia",GA, Georgia
4660,"Tallapoosa, Georgia",GA, Georgia
4661,"Tallulah Falls, Georgia",GA, Georgia
4662,"Talmo, Georgia",GA, Georgia
4664,"Taylorsville, Georgia",GA, Georgia
4665,"Temple, Georgia",GA, Georgia
4666,"Tennille, Georgia",GA, Georgia
4668,"Thomaston, Georgia",GA, Georgia
4669,"Thomasville, Georgia",GA, Georgia
4670,"Thomson, Georgia",GA, Georgia
4672,"Tifton, Georgia",GA, Georgia
4673,"Tiger, Georgia",GA, Georgia
4674,"Tignall, Georgia",GA, Georgia
4675,"Toccoa, Georgia",GA, Georgia
4676,"Toomsboro, Georgia",GA, Georgia
4677,"Trenton, Georgia",GA, Georgia
