,id,Geography,stateAbbr,stateFullName,lat,lng,avgmaxtmp,avgmintmp,avgtmp,precipitation
4451,7207,"Dow City city, Iowa",IA, Iowa,42.656564,-93.5010558,88.63636364,18.81818182,52.09090909,2.3
4452,7208,"Dows city, Iowa",IA, Iowa,42.656641799999996,-93.50104,83.27272727,14.27272727,48.45454545,3.3090909089999996
4453,7209,"Drakesville city, Iowa",IA, Iowa,40.7983533,-92.48157540000001,84.81818182,19.81818182,52.45454545,3.454545455
4454,7210,"Dubuque city, Iowa",IA, Iowa,42.5005583,-90.6645718,81.81818182,16.36363636,49.72727273,3.3636363639999995
4455,7211,"Dumont city, Iowa",IA, Iowa,42.75191820000001,-92.975474,83.27272727,14.27272727,48.45454545,3.3090909089999996
4456,7213,"Duncombe city, Iowa",IA, Iowa,42.4705257,-93.9935625,84.81818182,15.63636364,50.18181818,2.490909091
4457,7214,"Dundee city, Iowa",IA, Iowa,42.579151700000004,-91.5465384,83.18181818,16.72727273,50.36363636,3.045454545
4458,7215,"Dunkerton city, Iowa",IA, Iowa,42.5699858,-92.1604569,84.0,14.81818182,50.18181818,3.3090909089999996
4459,7216,"Dunlap city, Iowa",IA, Iowa,41.854432700000004,-95.60055940000001,88.63636364,18.81818182,52.09090909,2.3
4460,7217,"Durango city, Iowa",IA, Iowa,42.56027750000001,-90.7756829,81.81818182,16.36363636,49.72727273,3.3636363639999995
4461,7218,"Durant city, Iowa",IA, Iowa,41.5997498,-90.9107038,84.27272727,19.36363636,52.09090909,3.0272727269999997
4462,7219,"Dyersville city, Iowa",IA, Iowa,42.4844404,-91.12291359999999,81.81818182,16.36363636,49.72727273,3.3636363639999995
4463,7220,"Dysart city, Iowa",IA, Iowa,42.17165900000001,-92.3062978,84.0,14.81818182,50.18181818,3.3090909089999996
4464,7221,"Eagle Grove city, Iowa",IA, Iowa,42.664138,-93.9043905,84.81818182,15.63636364,50.18181818,2.490909091
4465,7222,"Earlham city, Iowa",IA, Iowa,41.49193320000001,-94.1241223,85.36363636,21.72727273,53.54545455,3.254545455
4466,7223,"Earling city, Iowa",IA, Iowa,41.7755432,-95.41750019999999,88.63636364,18.81818182,52.09090909,2.3
4467,7224,"Earlville city, Iowa",IA, Iowa,42.4816589,-91.2723626,81.81818182,16.36363636,49.72727273,3.3636363639999995
4468,7225,"Early city, Iowa",IA, Iowa,42.4613706,-95.1519373,86.72727273,12.63636364,49.0,2.0272727269999997
4469,7228,"Eddyville city, Iowa",IA, Iowa,41.156496999999995,-92.63739,84.81818182,19.81818182,52.45454545,3.454545455
4470,7229,"Edgewood city, Iowa",IA, Iowa,42.644431299999994,-91.4012515,81.81818182,16.36363636,49.72727273,3.3636363639999995
4471,7230,"Elberon city, Iowa",IA, Iowa,42.0061054,-92.31685350000001,83.18181818,16.72727273,50.36363636,3.045454545
4472,7231,"Eldon city, Iowa",IA, Iowa,40.9186301,-92.22295849999999,84.81818182,19.81818182,52.45454545,3.454545455
4473,7232,"Eldora city, Iowa",IA, Iowa,42.360816,-93.0996464,83.45454545,16.18181818,50.18181818,2.9636363639999996
4474,7233,"Eldridge city, Iowa",IA, Iowa,41.6580864,-90.5845823,84.27272727,19.36363636,52.09090909,3.0272727269999997
4475,7234,"Elgin city, Iowa",IA, Iowa,42.957481099999995,-91.63070649999999,84.18181818,18.18181818,50.18181818,2.872727273
4476,7235,"Elkader city, Iowa",IA, Iowa,42.8538739,-91.40541590000001,81.81818182,16.36363636,49.72727273,3.3636363639999995
4477,7236,"Elkhart city, Iowa",IA, Iowa,41.7916546,-93.5221591,84.54545455,17.0,50.90909091,3.281818182
4478,7237,"Elk Horn city, Iowa",IA, Iowa,41.591654999999996,-95.0599904,88.63636364,18.81818182,52.09090909,2.3
4479,7238,"Elkport city, Iowa",IA, Iowa,42.7397104,-91.2779108,81.81818182,16.36363636,49.72727273,3.3636363639999995
4480,7240,"Elliott city, Iowa",IA, Iowa,41.1491582,-95.1638809,87.45454545,20.90909091,53.81818182,3.163636364
4481,7241,"Ellston city, Iowa",IA, Iowa,40.8402713,-94.1085622,84.45454545,22.0,53.18181818,3.3181818180000002
4482,7242,"Ellsworth city, Iowa",IA, Iowa,42.3127598,-93.5788247,84.54545455,17.0,50.90909091,3.281818182
4483,7243,"Elma city, Iowa",IA, Iowa,43.24663620000001,-92.43601020000001,80.63636364,16.0,48.09090909,2.872727273
4484,7244,"Ely city, Iowa",IA, Iowa,41.8736183,-91.585175,83.18181818,16.72727273,50.36363636,3.045454545
4485,7245,"Emerson city, Iowa",IA, Iowa,41.0172179,-95.4022179,87.45454545,20.90909091,53.81818182,3.163636364
4486,7246,"Emmetsburg city, Iowa",IA, Iowa,43.11274270000001,-94.6830357,84.54545455,13.90909091,48.27272727,2.5
4487,7247,"Epworth city, Iowa",IA, Iowa,42.4450016,-90.93207659999999,81.81818182,16.36363636,49.72727273,3.3636363639999995
4488,7248,"Essex city, Iowa",IA, Iowa,40.833606599999996,-95.3083218,87.45454545,20.90909091,53.81818182,3.163636364
4489,7249,"Estherville city, Iowa",IA, Iowa,43.4016255,-94.832764,84.54545455,13.90909091,48.27272727,2.5
4490,7250,"Evansdale city, Iowa",IA, Iowa,42.46915429999999,-92.281017,84.0,14.81818182,50.18181818,3.3090909089999996
4491,7251,"Everly city, Iowa",IA, Iowa,43.15997120000001,-95.3275015,86.72727273,12.63636364,49.0,2.0272727269999997
4492,7252,"Exira city, Iowa",IA, Iowa,41.5908207,-94.8755397,83.72727273,21.54545455,52.54545455,0.0
4493,7253,"Exline city, Iowa",IA, Iowa,40.6491835,-92.8404762,84.81818182,19.81818182,52.45454545,3.454545455
4494,7254,"Fairbank city, Iowa",IA, Iowa,42.63915120000001,-92.0471199,84.0,14.81818182,50.18181818,3.3090909089999996
4495,7255,"Fairfax city, Iowa",IA, Iowa,41.9194471,-91.7810132,83.18181818,16.72727273,50.36363636,3.045454545
4496,7256,"Fairfield city, Iowa",IA, Iowa,41.0086312,-91.96267270000001,84.81818182,19.81818182,52.45454545,3.454545455
4497,7257,"Farley city, Iowa",IA, Iowa,42.4427782,-91.00624509999999,81.81818182,16.36363636,49.72727273,3.3636363639999995
4498,7258,"Farmersburg city, Iowa",IA, Iowa,42.96109570000001,-91.3679144,81.81818182,16.36363636,49.72727273,3.3636363639999995
4499,7259,"Farmington city, Iowa",IA, Iowa,40.6403124,-91.7429429,86.63636364,22.18181818,53.72727273,3.5818181819999997
4500,7260,"Farnhamville city, Iowa",IA, Iowa,42.2760896,-94.403859,84.81818182,15.63636364,50.18181818,2.490909091
4501,7261,"Farragut city, Iowa",IA, Iowa,40.7219441,-95.480823,87.45454545,20.90909091,53.81818182,3.163636364
4502,7262,"Fayette city, Iowa",IA, Iowa,42.8419255,-91.8021071,84.0,14.81818182,50.18181818,3.3090909089999996
4503,7263,"Fenton city, Iowa",IA, Iowa,43.2196851,-94.4305282,84.54545455,13.90909091,48.27272727,2.5
4504,7264,"Ferguson city, Iowa",IA, Iowa,41.936934,-92.8657529,83.45454545,16.18181818,50.18181818,2.9636363639999996
4505,7265,"Fertile city, Iowa",IA, Iowa,43.264400099999996,-93.418263,83.27272727,14.27272727,48.45454545,3.3090909089999996
4506,7266,"Floris city, Iowa",IA, Iowa,40.865019200000006,-92.33296130000001,84.81818182,19.81818182,52.45454545,3.454545455
4507,7267,"Floyd city, Iowa",IA, Iowa,43.1277502,-92.7363031,83.27272727,14.27272727,48.45454545,3.3090909089999996
4508,7268,"Fonda city, Iowa",IA, Iowa,42.581366700000004,-94.8460957,84.81818182,15.63636364,50.18181818,2.490909091
4509,7269,"Fontanelle city, Iowa",IA, Iowa,41.2897097,-94.561636,85.36363636,21.72727273,53.54545455,3.254545455
4510,7270,"Forest City city, Iowa",IA, Iowa,43.2624685,-93.6371937,83.27272727,14.27272727,48.45454545,3.3090909089999996
4511,7271,"Fort Atkinson city, Iowa",IA, Iowa,43.1433068,-91.93266369999999,84.18181818,18.18181818,50.18181818,2.872727273
4512,7272,"Fort Dodge city, Iowa",IA, Iowa,42.49746939999999,-94.16801579999999,84.81818182,15.63636364,50.18181818,2.490909091
4513,7273,"Fort Madison city, Iowa",IA, Iowa,40.629763200000006,-91.3151506,86.81818182,23.18181818,55.27272727,3.0636363639999997
4514,7274,"Fostoria city, Iowa",IA, Iowa,43.2421877,-95.1555519,86.72727273,12.63636364,49.0,2.0272727269999997
4515,7275,"Franklin city, Iowa",IA, Iowa,40.6680932,-91.5112673,86.81818182,23.18181818,55.27272727,3.0636363639999997
4516,7277,"Fredericksburg city, Iowa",IA, Iowa,42.9652548,-92.1996196,84.0,14.81818182,50.18181818,3.3090909089999996
4517,7278,"Frederika city, Iowa",IA, Iowa,42.8816454,-92.3082344,84.0,14.81818182,50.18181818,3.3090909089999996
4518,7280,"Fremont city, Iowa",IA, Iowa,41.212511600000006,-92.43546479999999,84.81818182,19.81818182,52.45454545,3.454545455
4519,7281,"Fruitland city, Iowa",IA, Iowa,41.356139299999995,-91.1293172,86.18181818,20.18181818,52.72727273,2.9727272730000003
4520,7282,"Galt city, Iowa",IA, Iowa,42.6935845,-93.6054878,83.27272727,14.27272727,48.45454545,3.3090909089999996
4521,7283,"Galva city, Iowa",IA, Iowa,42.5069289,-95.41722209999999,86.72727273,12.63636364,49.0,2.0272727269999997
4522,7284,"Garber city, Iowa",IA, Iowa,42.7419328,-91.26207679999999,81.81818182,16.36363636,49.72727273,3.3636363639999995
4523,7286,"Garden Grove city, Iowa",IA, Iowa,40.8272245,-93.6071621,84.45454545,22.0,53.18181818,3.3181818180000002
4524,7287,"Garnavillo city, Iowa",IA, Iowa,42.8685981,-91.23596440000001,81.81818182,16.36363636,49.72727273,3.3636363639999995
4525,7288,"Garner city, Iowa",IA, Iowa,43.1024603,-93.6018782,83.27272727,14.27272727,48.45454545,3.3090909089999996
4526,7289,"Garrison city, Iowa",IA, Iowa,42.1441612,-92.1437942,83.18181818,16.72727273,50.36363636,3.045454545
4527,7290,"Garwin city, Iowa",IA, Iowa,42.0935999,-92.67575240000001,83.45454545,16.18181818,50.18181818,2.9636363639999996
4528,7291,"Geneva city, Iowa",IA, Iowa,42.6755308,-93.1293667,83.27272727,14.27272727,48.45454545,3.3090909089999996
4529,7292,"George city, Iowa",IA, Iowa,43.3438624,-96.0022431,83.0,13.72727273,47.36363636,0.790909091
4530,7293,"Gibson city, Iowa",IA, Iowa,41.4811167,-92.3935181,84.81818182,19.81818182,52.45454545,3.454545455
4531,7294,"Gilbert city, Iowa",IA, Iowa,42.10692879999999,-93.6496628,84.54545455,17.0,50.90909091,3.281818182
4532,7295,"Gilbertville city, Iowa",IA, Iowa,42.4161001,-92.2149046,84.0,14.81818182,50.18181818,3.3090909089999996
4533,7296,"Gillett Grove city, Iowa",IA, Iowa,43.0158045,-95.03749,86.72727273,12.63636364,49.0,2.0272727269999997
4534,7297,"Gilman city, Iowa",IA, Iowa,41.8788799,-92.78936170000001,83.45454545,16.18181818,50.18181818,2.9636363639999996
4535,7298,"Gilmore City city, Iowa",IA, Iowa,42.729417600000005,-94.4477507,84.81818182,15.63636364,50.18181818,2.490909091
4536,7299,"Gladbrook city, Iowa",IA, Iowa,42.1877647,-92.715199,83.45454545,16.18181818,50.18181818,2.9636363639999996
4537,7300,"Glenwood city, Iowa",IA, Iowa,41.0469437,-95.7425056,87.45454545,20.90909091,53.81818182,3.163636364
4538,7301,"Glidden city, Iowa",IA, Iowa,42.05692970000001,-94.72887,84.81818182,15.63636364,50.18181818,2.490909091
4539,7302,"Goldfield city, Iowa",IA, Iowa,42.7358045,-93.92078000000001,84.81818182,15.63636364,50.18181818,2.490909091
4540,7303,"Goodell city, Iowa",IA, Iowa,42.923021899999995,-93.6163218,83.27272727,14.27272727,48.45454545,3.3090909089999996
4541,7304,"Goose Lake city, Iowa",IA, Iowa,41.9675262,-90.3829093,84.54545455,18.63636364,51.27272727,1.745454545
4542,7305,"Gowrie city, Iowa",IA, Iowa,42.280531599999996,-94.29079909999999,84.81818182,15.63636364,50.18181818,2.490909091
4543,7306,"Graettinger city, Iowa",IA, Iowa,43.2377381,-94.7513713,84.54545455,13.90909091,48.27272727,2.5
4544,7307,"Graf city, Iowa",IA, Iowa,42.4930565,-90.8712406,81.81818182,16.36363636,49.72727273,3.3636363639999995
4545,7308,"Grafton city, Iowa",IA, Iowa,43.3299641,-93.0693679,83.27272727,14.27272727,48.45454545,3.3090909089999996
4546,7309,"Grand Junction city, Iowa",IA, Iowa,42.03164829999999,-94.2407967,84.81818182,15.63636364,50.18181818,2.490909091
4547,7310,"Grand Mound city, Iowa",IA, Iowa,41.8241937,-90.64791740000001,84.27272727,19.36363636,52.09090909,3.0272727269999997
4548,7311,"Grand River city, Iowa",IA, Iowa,40.819440500000006,-93.96244809999999,84.45454545,22.0,53.18181818,3.3181818180000002
4549,7312,"Grandview city, Iowa",IA, Iowa,41.2758617,-91.1884837,86.81818182,23.18181818,55.27272727,3.0636363639999997
4550,7313,"Granger city, Iowa",IA, Iowa,41.7610984,-93.82439240000001,85.36363636,21.72727273,53.54545455,3.254545455
4551,7314,"Grant city, Iowa",IA, Iowa,41.1427675,-94.9847084,87.45454545,20.90909091,53.81818182,3.163636364
4552,7315,"Granville city, Iowa",IA, Iowa,42.9855403,-95.8736256,86.72727273,12.63636364,49.0,2.0272727269999997
4553,7316,"Gravity city, Iowa",IA, Iowa,40.7605426,-94.7435821,84.45454545,22.0,53.18181818,3.3181818180000002
4554,7317,"Gray city, Iowa",IA, Iowa,41.8394303,-94.9830448,84.81818182,15.63636364,50.18181818,2.490909091
4555,7318,"Greeley city, Iowa",IA, Iowa,42.5858221,-91.34152859999999,81.81818182,16.36363636,49.72727273,3.3636363639999995
4556,7319,"Greene city, Iowa",IA, Iowa,42.8958066,-92.80241579999999,83.27272727,14.27272727,48.45454545,3.3090909089999996
4557,7320,"Greenfield city, Iowa",IA, Iowa,41.3052657,-94.4613543,85.36363636,21.72727273,53.54545455,3.254545455
4558,7322,"Greenville city, Iowa",IA, Iowa,43.01664,-95.1461046,86.72727273,12.63636364,49.0,2.0272727269999997
4559,7323,"Grimes city, Iowa",IA, Iowa,41.6883214,-93.7910575,85.36363636,21.72727273,53.54545455,3.254545455
4560,7324,"Grinnell city, Iowa",IA, Iowa,41.743049400000004,-92.72241240000001,83.45454545,16.18181818,50.18181818,2.9636363639999996
4561,7325,"Griswold city, Iowa",IA, Iowa,41.234991,-95.1374929,87.45454545,20.90909091,53.81818182,3.163636364
4562,7326,"Grundy Center city, Iowa",IA, Iowa,42.3616501,-92.76853270000001,83.45454545,16.18181818,50.18181818,2.9636363639999996
4563,7327,"Gruver city, Iowa",IA, Iowa,43.3932914,-94.7052598,84.54545455,13.90909091,48.27272727,2.5
4564,7328,"Guernsey city, Iowa",IA, Iowa,41.64861320000001,-92.34268399999999,83.18181818,16.72727273,50.36363636,3.045454545
4565,7329,"Guthrie Center city, Iowa",IA, Iowa,41.67720870000001,-94.5033044,85.36363636,21.72727273,53.54545455,3.254545455
4566,7330,"Guttenberg city, Iowa",IA, Iowa,42.7858231,-91.0995735,81.81818182,16.36363636,49.72727273,3.3636363639999995
4567,7331,"Halbur city, Iowa",IA, Iowa,42.0069297,-94.9699895,84.81818182,15.63636364,50.18181818,2.490909091
4568,7332,"Hamburg city, Iowa",IA, Iowa,40.6044458,-95.65777109999999,89.54545455,21.54545455,55.18181818,3.0272727269999997
4569,7333,"Hamilton city, Iowa",IA, Iowa,41.16916989999999,-92.903255,84.81818182,19.81818182,52.45454545,3.454545455
4570,7334,"Hampton city, Iowa",IA, Iowa,42.7419176,-93.2024233,83.27272727,14.27272727,48.45454545,3.3090909089999996
4571,7335,"Hancock city, Iowa",IA, Iowa,41.3899916,-95.3624997,87.45454545,20.90909091,53.81818182,3.163636364
4572,7337,"Harcourt city, Iowa",IA, Iowa,42.2627534,-94.17579429999999,84.81818182,15.63636364,50.18181818,2.490909091
4573,7338,"Hardy city, Iowa",IA, Iowa,42.8105258,-94.0513432,84.81818182,15.63636364,50.18181818,2.490909091
4574,7339,"Harlan city, Iowa",IA, Iowa,41.653044,-95.32555409999999,88.63636364,18.81818182,52.09090909,2.3
4575,7340,"Harper city, Iowa",IA, Iowa,41.36251160000001,-92.0510106,86.18181818,20.18181818,52.72727273,2.9727272730000003
4576,7341,"Harpers Ferry city, Iowa",IA, Iowa,43.2005358,-91.15318520000001,84.18181818,18.18181818,50.18181818,2.872727273
4577,7342,"Harris city, Iowa",IA, Iowa,43.4452434,-95.4341709,83.0,13.72727273,47.36363636,0.790909091
4578,7343,"Hartford city, Iowa",IA, Iowa,41.4594355,-93.4049333,85.36363636,21.72727273,53.54545455,3.254545455
4579,7344,"Hartley city, Iowa",IA, Iowa,43.1799725,-95.4769513,86.72727273,12.63636364,49.0,2.0272727269999997
4580,7345,"Hartwick city, Iowa",IA, Iowa,41.784720899999996,-92.3435179,83.18181818,16.72727273,50.36363636,3.045454545
4581,7346,"Harvey city, Iowa",IA, Iowa,41.31583300000001,-92.9240884,84.81818182,19.81818182,52.45454545,3.454545455
4582,7347,"Hastings city, Iowa",IA, Iowa,41.022775,-95.499165,87.45454545,20.90909091,53.81818182,3.163636364
4583,7348,"Havelock city, Iowa",IA, Iowa,42.8360833,-94.7005363,84.81818182,15.63636364,50.18181818,2.490909091
4584,7349,"Haverhill city, Iowa",IA, Iowa,41.9449889,-92.9607541,83.45454545,16.18181818,50.18181818,2.9636363639999996
4585,7350,"Hawarden city, Iowa",IA, Iowa,42.9958216,-96.4853085,87.18181818,17.63636364,50.90909091,1.609090909
4586,7351,"Hawkeye city, Iowa",IA, Iowa,42.9385894,-91.9501687,84.0,14.81818182,50.18181818,3.3090909089999996
4587,7352,"Hayesville city, Iowa",IA, Iowa,41.2644569,-92.2490711,84.81818182,19.81818182,52.45454545,3.454545455
4588,7354,"Hazleton city, Iowa",IA, Iowa,42.6208177,-91.9001703,84.0,14.81818182,50.18181818,3.3090909089999996
4589,7355,"Hedrick city, Iowa",IA, Iowa,41.1725134,-92.30879449999999,84.81818182,19.81818182,52.45454545,3.454545455
4590,7356,"Henderson city, Iowa",IA, Iowa,41.14055070000001,-95.43111,87.45454545,20.90909091,53.81818182,3.163636364
4591,7358,"Hiawatha city, Iowa",IA, Iowa,42.0358316,-91.6821238,83.18181818,16.72727273,50.36363636,3.045454545
4592,7360,"Hills city, Iowa",IA, Iowa,41.554185499999996,-91.5348875,86.18181818,20.18181818,52.72727273,2.9727272730000003
4593,7361,"Hillsboro city, Iowa",IA, Iowa,40.836695899999995,-91.7157202,86.81818182,23.18181818,55.27272727,3.0636363639999997
4594,7362,"Hinton city, Iowa",IA, Iowa,42.6277701,-96.2916927,88.81818182,17.18181818,51.72727273,2.645454545
4595,7363,"Holland city, Iowa",IA, Iowa,42.39887150000001,-92.8004769,83.45454545,16.18181818,50.18181818,2.9636363639999996
4596,7364,"Holstein city, Iowa",IA, Iowa,42.4891531,-95.54500300000001,88.81818182,17.18181818,51.72727273,2.645454545
4597,7365,"Holy Cross city, Iowa",IA, Iowa,42.6005516,-90.9956855,81.81818182,16.36363636,49.72727273,3.3636363639999995
4598,7367,"Hopkinton city, Iowa",IA, Iowa,42.3438857,-91.2484799,81.81818182,16.36363636,49.72727273,3.3636363639999995
4599,7368,"Hornick city, Iowa",IA, Iowa,42.2305463,-96.09751700000001,88.81818182,17.18181818,51.72727273,2.645454545
4600,7369,"Hospers city, Iowa",IA, Iowa,43.071926899999994,-95.9044607,86.72727273,12.63636364,49.0,2.0272727269999997
4601,7370,"Houghton city, Iowa",IA, Iowa,40.7836439,-91.6029375,86.81818182,23.18181818,55.27272727,3.0636363639999997
4602,7371,"Hubbard city, Iowa",IA, Iowa,42.3055396,-93.3002055,84.54545455,17.0,50.90909091,3.281818182
4603,7372,"Hudson city, Iowa",IA, Iowa,42.40665300000001,-92.45546709999999,84.0,14.81818182,50.18181818,3.3090909089999996
4604,7373,"Hull city, Iowa",IA, Iowa,43.1885919,-96.13363290000001,84.54545455,14.18181818,49.45454545,2.390909091
4605,7374,"Humboldt city, Iowa",IA, Iowa,42.7208047,-94.2152402,84.81818182,15.63636364,50.18181818,2.490909091
4606,7375,"Humeston city, Iowa",IA, Iowa,40.858892,-93.4974371,84.45454545,22.0,53.18181818,3.3181818180000002
4607,7377,"Huxley city, Iowa",IA, Iowa,41.895265,-93.6007732,84.54545455,17.0,50.90909091,3.281818182
4608,7378,"Ida Grove city, Iowa",IA, Iowa,42.344987100000004,-95.47166659999999,88.81818182,17.18181818,51.72727273,2.645454545
4609,7379,"Imogene city, Iowa",IA, Iowa,40.8794417,-95.42693709999999,87.45454545,20.90909091,53.81818182,3.163636364
4610,7380,"Independence city, Iowa",IA, Iowa,42.4685978,-91.88933859999999,84.0,14.81818182,50.18181818,3.3090909089999996
4611,7381,"Indianola city, Iowa",IA, Iowa,41.3580484,-93.5574376,85.36363636,21.72727273,53.54545455,3.254545455
4612,7382,"Inwood city, Iowa",IA, Iowa,43.307202200000006,-96.43197990000002,84.54545455,14.18181818,49.45454545,2.390909091
4613,7383,"Ionia city, Iowa",IA, Iowa,43.034141399999996,-92.45601429999999,84.0,14.81818182,50.18181818,3.3090909089999996
4614,7384,"Iowa City city, Iowa",IA, Iowa,41.8780025,-93.097702,86.18181818,20.18181818,52.72727273,2.9727272730000003
4615,7385,"Iowa Falls city, Iowa",IA, Iowa,42.5224799,-93.25131409999999,83.27272727,14.27272727,48.45454545,3.3090909089999996
4616,7386,"Ireton city, Iowa",IA, Iowa,42.974709999999995,-96.3183585,84.54545455,14.18181818,49.45454545,2.390909091
4617,7388,"Irwin city, Iowa",IA, Iowa,41.79165379999999,-95.20582859999999,88.63636364,18.81818182,52.09090909,2.3
4618,7391,"Jamaica city, Iowa",IA, Iowa,41.84609620000001,-94.30968709999999,85.36363636,21.72727273,53.54545455,3.254545455
4619,7392,"Janesville city, Iowa",IA, Iowa,42.6460934,-92.4629637,84.0,14.81818182,50.18181818,3.3090909089999996
4620,7393,"Jefferson city, Iowa",IA, Iowa,42.0152609,-94.3774684,84.81818182,15.63636364,50.18181818,2.490909091
4621,7394,"Jesup city, Iowa",IA, Iowa,42.475543,-92.0637884,84.0,14.81818182,50.18181818,3.3090909089999996
4622,7396,"Johnston city, Iowa",IA, Iowa,41.673044,-93.697721,85.36363636,21.72727273,53.54545455,3.254545455
4623,7397,"Joice city, Iowa",IA, Iowa,43.362733,-93.4538203,83.27272727,14.27272727,48.45454545,3.3090909089999996
4624,7398,"Jolley city, Iowa",IA, Iowa,42.4788677,-94.7188696,84.81818182,15.63636364,50.18181818,2.490909091
4625,7399,"Kalona city, Iowa",IA, Iowa,41.483072299999996,-91.7060016,86.18181818,20.18181818,52.72727273,2.9727272730000003
4626,7400,"Kamrar city, Iowa",IA, Iowa,42.392199700000006,-93.72938459999999,84.54545455,17.0,50.90909091,3.281818182
4627,7401,"Kanawha city, Iowa",IA, Iowa,42.9377443,-93.79327459999999,83.27272727,14.27272727,48.45454545,3.3090909089999996
4628,7402,"Kellerton city, Iowa",IA, Iowa,40.71082910000001,-94.04995059999999,84.45454545,22.0,53.18181818,3.3181818180000002
4629,7403,"Kelley city, Iowa",IA, Iowa,41.950542,-93.66521999999999,84.54545455,17.0,50.90909091,3.281818182
4630,7404,"Kellogg city, Iowa",IA, Iowa,41.7180477,-92.9074162,83.45454545,16.18181818,50.18181818,2.9636363639999996
4631,7405,"Kensett city, Iowa",IA, Iowa,43.3535696,-93.2104815,83.27272727,14.27272727,48.45454545,3.3090909089999996
4632,7407,"Keokuk city, Iowa",IA, Iowa,40.3972664,-91.384874,87.09090909,24.54545455,55.18181818,3.0
4633,7409,"Keosauqua city, Iowa",IA, Iowa,40.7303058,-91.9623949,86.63636364,22.18181818,53.72727273,3.5818181819999997
4634,7410,"Keota city, Iowa",IA, Iowa,41.363901500000004,-91.9537859,86.18181818,20.18181818,52.72727273,2.9727272730000003
4635,7411,"Keswick city, Iowa",IA, Iowa,41.4525084,-92.2393485,86.18181818,20.18181818,52.72727273,2.9727272730000003
4636,7412,"Keystone city, Iowa",IA, Iowa,41.9983295,-92.1974066,83.18181818,16.72727273,50.36363636,3.045454545
4637,7413,"Kimballton city, Iowa",IA, Iowa,41.628599,-95.07304659999998,88.63636364,18.81818182,52.09090909,2.3
4638,7414,"Kingsley city, Iowa",IA, Iowa,42.588324,-95.9675165,88.81818182,17.18181818,51.72727273,2.645454545
4639,7416,"Kirkman city, Iowa",IA, Iowa,41.72859860000001,-95.26527469999999,88.63636364,18.81818182,52.09090909,2.3
4640,7417,"Kirkville city, Iowa",IA, Iowa,41.145567299999996,-92.5040772,84.81818182,19.81818182,52.45454545,3.454545455
4641,7418,"Kiron city, Iowa",IA, Iowa,42.19554229999999,-95.327774,88.81818182,17.18181818,51.72727273,2.645454545
4642,7419,"Klemme city, Iowa",IA, Iowa,43.006907700000006,-93.6029884,83.27272727,14.27272727,48.45454545,3.3090909089999996
4643,7420,"Knierim city, Iowa",IA, Iowa,42.455532500000004,-94.456917,84.81818182,15.63636364,50.18181818,2.490909091
4644,7421,"Knoxville city, Iowa",IA, Iowa,41.320829700000004,-93.1093708,85.36363636,21.72727273,53.54545455,3.254545455
4645,7422,"Lacona city, Iowa",IA, Iowa,41.189718799999994,-93.382989,85.36363636,21.72727273,53.54545455,3.254545455
4646,7423,"Ladora city, Iowa",IA, Iowa,41.754724700000004,-92.18351559999999,83.18181818,16.72727273,50.36363636,3.045454545
4647,7424,"Lake City city, Iowa",IA, Iowa,41.6364942,-92.1826972,84.81818182,15.63636364,50.18181818,2.490909091
4648,7425,"Lake Mills city, Iowa",IA, Iowa,43.419399,-93.5332681,83.27272727,14.27272727,48.45454545,3.3090909089999996
4649,7426,"Lake Park city, Iowa",IA, Iowa,43.45552,-95.32083370000001,83.0,13.72727273,47.36363636,0.790909091
4650,7428,"Lake View city, Iowa",IA, Iowa,42.3116499,-95.053324,84.81818182,15.63636364,50.18181818,2.490909091
4651,7429,"Lakota city, Iowa",IA, Iowa,43.377180700000004,-94.0938478,83.27272727,14.90909091,48.18181818,1.727272727
4652,7431,"Lamoni city, Iowa",IA, Iowa,40.622777,-93.9341158,84.45454545,22.0,53.18181818,3.3181818180000002
4653,7432,"Lamont city, Iowa",IA, Iowa,42.598595700000004,-91.64210059999999,83.18181818,16.72727273,50.36363636,3.045454545
4654,7433,"La Motte city, Iowa",IA, Iowa,42.2958455,-90.6209631,81.81818182,16.36363636,49.72727273,3.3636363639999995
4655,7434,"Lanesboro city, Iowa",IA, Iowa,42.184427899999996,-94.6913689,84.81818182,15.63636364,50.18181818,2.490909091
4656,7435,"Lansing city, Iowa",IA, Iowa,43.3621985,-91.2165203,84.18181818,18.18181818,50.18181818,2.872727273
4657,7436,"La Porte City city, Iowa",IA, Iowa,42.3149911,-92.1921275,84.0,14.81818182,50.18181818,3.3090909089999996
4658,7437,"Larchwood city, Iowa",IA, Iowa,43.453586200000004,-96.434205,84.54545455,14.18181818,49.45454545,2.390909091
4659,7438,"Larrabee city, Iowa",IA, Iowa,42.8608139,-95.5452848,86.72727273,12.63636364,49.0,2.0272727269999997
4660,7439,"Latimer city, Iowa",IA, Iowa,42.7633056,-93.3682594,83.27272727,14.27272727,48.45454545,3.3090909089999996
4661,7440,"Laurel city, Iowa",IA, Iowa,41.8841565,-92.9221412,83.45454545,16.18181818,50.18181818,2.9636363639999996
4662,7441,"Laurens city, Iowa",IA, Iowa,42.8466398,-94.85192959999999,84.81818182,15.63636364,50.18181818,2.490909091
4663,7442,"Lawler city, Iowa",IA, Iowa,43.070530100000006,-92.1501723,84.0,14.81818182,50.18181818,3.3090909089999996
